center,left,right,steering,throttle,reverse,speed
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_51_620.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_51_620.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_51_620.jpg,0,0,0,7.319617
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_51_748.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_51_748.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_51_748.jpg,0,0,0,7.216669
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_51_870.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_51_870.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_51_870.jpg,-0.2,0,0,7.121
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_51_988.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_51_988.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_51_988.jpg,0,0,0,7.005809
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_116.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_116.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_116.jpg,0,0,0,6.920318
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_238.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_238.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_238.jpg,-0.15,0,0,6.832554
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_364.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_364.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_364.jpg,0,0,0,6.728531
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_487.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_487.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_487.jpg,0,0,0,6.633411
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_607.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_607.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_607.jpg,-0.3,0,0,6.534415
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_729.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_729.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_729.jpg,0,0,0,6.413154
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_847.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_847.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_847.jpg,0,0,0,6.334153
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_52_966.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_52_966.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_52_966.jpg,-0.25,0,0,6.342426
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_087.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_087.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_087.jpg,0,0,0,6.249209
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_205.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_205.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_205.jpg,0,0.3531811,0,6.469296
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_324.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_324.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_324.jpg,0,0,0,6.533929
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_449.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_449.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_449.jpg,0,0,0,6.442317
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_570.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_570.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_570.jpg,-0.3,0,0,6.345661
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_689.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_689.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_689.jpg,0,0,0,6.262421
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_806.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_806.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_806.jpg,-0.1,0,0,6.197884
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_53_925.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_53_925.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_53_925.jpg,0,0,0,6.108803
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_040.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_040.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_040.jpg,0,0,0,6.034899
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_160.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_160.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_160.jpg,0,0.004956722,0,6.097591
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_283.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_283.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_283.jpg,0,0,0,6.024593
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_403.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_403.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_403.jpg,0,0,0,6.079431
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_527.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_527.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_527.jpg,0,0,0,5.99419
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_652.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_652.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_652.jpg,-0.3,0,0,5.90413
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_778.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_778.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_778.jpg,0,0,0,5.826364
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_54_897.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_54_897.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_54_897.jpg,-0.15,0,0,5.752316
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_017.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_017.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_017.jpg,0,0,0,5.663893
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_138.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_138.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_138.jpg,-0.15,0,0,5.591885
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_257.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_257.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_257.jpg,0,0,0,5.506035
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_379.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_379.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_379.jpg,-0.15,0,0,5.435992
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_500.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_500.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_500.jpg,0,0,0,5.352386
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_625.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_625.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_625.jpg,0,0.374043,0,5.679966
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_744.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_744.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_744.jpg,0,0.01871109,0,5.785937
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_868.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_868.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_868.jpg,0,0.3931053,0,6.17803
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_55_985.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_55_985.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_55_985.jpg,0,0.04183531,0,6.310932
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_104.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_104.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_104.jpg,-0.15,0,0,6.233072
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_222.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_222.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_222.jpg,0,0,0,6.13754
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_341.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_341.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_341.jpg,0,0.357291,0,6.44028
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_457.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_457.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_457.jpg,0,0.009384155,0,6.519392
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_578.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_578.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_578.jpg,0,0.3711784,0,6.827864
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_693.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_693.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_693.jpg,0,0.02598953,0,6.926579
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_813.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_813.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_813.jpg,-0.15,0,0,6.840242
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_56_933.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_56_933.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_56_933.jpg,-0.45,0,0,6.717108
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_052.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_052.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_052.jpg,0,0,0,6.615792
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_170.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_170.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_170.jpg,0,0,0,6.535969
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_291.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_291.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_291.jpg,-0.3,0,0,6.438282
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_416.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_416.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_416.jpg,0,0,0,6.353874
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_536.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_536.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_536.jpg,-0.3,0,0,6.260066
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_654.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_654.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_654.jpg,0,0,0,6.177765
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_774.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_774.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_774.jpg,-0.15,0,0,6.099352
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_57_897.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_57_897.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_57_897.jpg,0,0,0,6.005923
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_019.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_019.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_019.jpg,-0.15,0,0,5.929663
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_141.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_141.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_141.jpg,-0.45,0,0,5.823855
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_260.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_260.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_260.jpg,0,0,0,5.734586
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_378.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_378.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_378.jpg,-0.3,0,0,5.650191
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_497.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_497.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_497.jpg,0,0,0,5.575458
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_615.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_615.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_615.jpg,-0.3,0,0,5.49272
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_736.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_736.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_736.jpg,0,0,0,5.420009
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_857.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_857.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_857.jpg,0,0.3632548,0,5.738348
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_58_985.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_58_985.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_58_985.jpg,0,0,0,5.810268
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_103.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_103.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_103.jpg,0,0.3541145,0,6.111568
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_225.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_225.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_225.jpg,0,0,0,6.214849
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_346.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_346.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_346.jpg,-0.15,0.3616619,0,6.511221
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_471.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_471.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_471.jpg,0,0,0,6.6057
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_590.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_590.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_590.jpg,-0.3,0,0,6.507178
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_703.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_703.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_703.jpg,0,0,0,6.434961
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_821.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_821.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_821.jpg,0,0,0,6.357374
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_20_59_938.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_20_59_938.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_20_59_938.jpg,0,0,0,6.275735
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_054.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_054.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_054.jpg,0,0,0,6.200118
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_180.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_180.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_180.jpg,0,0.3782973,0,6.521037
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_302.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_302.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_302.jpg,0,0.01335597,0,6.615295
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_419.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_419.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_419.jpg,-0.15,0,0,6.532041
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_537.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_537.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_537.jpg,0,0,0,6.432226
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_655.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_655.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_655.jpg,-0.15,0,0,6.350682
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_779.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_779.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_779.jpg,0,0,0,6.254021
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_00_904.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_00_904.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_00_904.jpg,0,0,0,6.178101
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_01_033.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_01_033.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_01_033.jpg,-0.15,0,0,6.087214
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_01_157.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_01_157.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_01_157.jpg,0,0,0,6.01286
/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/center_2018_08_15_09_21_01_273.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/left_2018_08_15_09_21_01_273.jpg,/home/prateeksawhney97/Documents/self-driving-car-2018/data/IMG/right_2018_08_15_09_21_01_273.jpg,0,0,0,5.940512
